  书名  ,  作者  ,   点赞数   ,  quote  ,  评价人数  ,2019-05-01,2019-04-30,2019-04-29,2019-04-28,2019-04-27,2019-04-26,2019-04-25,2019-04-24,2019-04-23,2019-04-22
围城,钱锺书,8.9,对于“人艰不拆”四个字最彻底的违抗,262437人评价,20
看见,柴静,8.8,在这里看见中国,186733人评价,11,9
追风筝的人,[美] 卡勒德·胡赛尼,8.9,为你，千千万万遍,436419人评价,20
小王子,[法] 圣埃克苏佩里,9.0,献给长成了大人的孩子们,359013人评价,6,12,2
三体Ⅱ,刘慈欣,9.3,无边的黑暗森林，比第一部更为恢弘壮丽,152733人评价,8,6,6
平凡的世界（全三部）,路遥,9.0,中国当代城乡生活全景,158566人评价,5,15
白夜行,[日] 东野圭吾,9.1,暗夜独行的残破灵魂，爱与恶本就难分难舍,313050人评价,8,12
解忧杂货店,[日] 东野圭吾,8.5,一碗精心熬制的东野牌鸡汤，拒绝很难,423404人评价,17,3
红楼梦,[清] 曹雪芹 著,9.6,谁解其中味？,182269人评价,20
三体Ⅲ,刘慈欣,9.2,终章，何去何从,150766人评价,1,17,2
百年孤独,[哥伦比亚] 加西亚·马尔克斯,9.2,尼采所谓的永劫复归，一场无始无终的梦魇,191810人评价,20
挪威的森林,[日] 村上春树,8.0,村上之发轫，多少人的青春启蒙,245922人评价,3,7,4,6
活着,余华,9.3,生的苦难与伟大,219707人评价,13,7
目送,龙应台,8.7,不必追,125905人评价,6,3,5,6
嫌疑人X的献身,[日] 东野圭吾,8.9,数学好是一种极致的浪漫,256495人评价,4,3,3,5,3,2
恶意,[日] 东野圭吾,8.4,无缘由的恨，冰冷彻骨,121673人评价,4,2,6,2,4,2
三体,刘慈欣,8.8,你我不过都是虫子,258754人评价,20
明朝那些事儿（壹）,当年明月,8.7,历史本就是一件件“事儿”拼成的,125662人评价,8,11,1
傲慢与偏见,[英] 奥斯丁,8.8,所有现代言情小说的母体,124814人评价,5,5,4,6
哈利·波特与魔法石,[英] J. K. 罗琳,9.0,羽加迪姆勒维奥萨！,123662人评价,3,1,4,3,2,2,3,1,1
我们仨,杨绛,8.7,平淡，坚忍，温情,143756人评价,11,6,3
简爱（英文全本）,[英] 夏洛蒂·勃朗特,8.5,灰姑娘在十九世纪,138934人评价,1,2,2,4,3,4,4
天才在左 疯子在右,高铭,8.1,简称“疯癫与文明”,151585人评价,7,13
达·芬奇密码,[美] 丹·布朗,8.2,一切畅销的因素都有了,164453人评价,1,1,4,4,1,3,4,2
不能承受的生命之轻,[捷克] 米兰·昆德拉,8.5,朝向媚俗的一次伟大的进军,166683人评价,8,12
飘,[美国] 玛格丽特·米切尔,9.3,革命时期的爱情，随风而逝,107958人评价,2,8,5,5
撒哈拉的故事,三毛,9.0,关于漂泊的一切,112449人评价,6,1,5,3,3,2
许三观卖血记,余华,8.7,余华的悲凉，都在那一碗炒猪肝里了,111740人评价,7,1,5,2,4,1
人间失格,太宰治,8.3,令人无从怜悯的绝望,101401人评价,20
倾城之恋,花城出版社,8.5,一段姻缘，需要一座城的倾覆来成全,115472人评价,4,5,1,4,2,1,1,2
霍乱时期的爱情,[哥伦比亚] 加西亚·马尔克斯,9.0,义无反顾地直达爱情的核心,112100人评价,20
送你一颗子弹,刘瑜,8.6,犀利又温柔，穿过胸口隐隐作痛,107704人评价,5,2,5,8
边城,沈从文,8.6,如水一般的忧愁与怅惘,113174人评价,4,3,5,2,4,2
穆斯林的葬礼,霍达,8.1,时代烙印鲜明的民族史诗,104795人评价,13,5,2
万历十五年,[美] 黄仁宇,8.9,见微知著，历史观的颠覆,95612人评价,20
盗墓笔记,南派三叔,8.3,想象奇诡的大型RPG游戏,103191人评价,2,3,2,1,1,1,1,1,2,4,1,1
情人,[法] 玛格丽特·杜拉斯,8.1,我已经老了，你呢？,109584人评价,2,3,5,5,5
狼图腾,姜戎,8.2,我们都是 狼的传人？,109217人评价,3,1,1,4,4,5,2
哈利·波特与密室,[英] J. K. 罗琳,8.9,渐入佳境，魔法世界全貌初现,95888人评价,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1
哈利·波特与火焰杯,[英] J. K. 罗琳,9.0,整个系列的分水岭，暗色渐浓,95728人评价,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2
哈利·波特与阿兹卡班的囚徒,[英] J. K. 罗琳,9.0,小天狼星布莱克,99446人评价,2,2,1,1,1,1,1,2,1,2,1,1,1,2,1
向左走·向右走,幾米,8.4,两条平行线相遇的可能,86245人评价,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,1
1984,[英] 乔治·奥威尔,9.3,栗树荫下，我出卖你，你出卖我,81704人评价,20
三国演义（全二册）,[明] 罗贯中,9.2,是非成败转头空,78537人评价,3,7,5,3,2
人类简史,[以色列] 尤瓦尔·赫拉利,9.1,跟着人类一同走过十万年,80513人评价,20
黄金时代,王小波,8.8,能把性爱写得如此坦荡的，大概只有王二了,87041人评价,5,6,9
哈利·波特与混血王子,[英] J. K. 罗琳,8.8,感情线纷乱的一部。再见邓布利多,83942人评价,2,3,1,1,1,1,1,1,1,1,1,1,2,1,2
老人与海,海明威,8.4,正是悲壮赋予生活以意义,92839人评价,2,1,3,3,3,1,1,1,1,3,1
1Q84 BOOK 1,[日] 村上春树,8.3,村上的野望，欢迎来到1Q84年,95140人评价,6,5,4,5
窗边的小豆豆,[日] 黑柳彻子 著,8.7,真正懂孩子的教育经,94513人评价,4,2,2,2,1,1,1,4,1,2
悟空传,今何在,8.4,猴子还是那个猴子，世界早已不是原来的世界,86001人评价,1,1,1,1,3,1,1,2,2,1,1,2,1,2
牧羊少年奇幻之旅,[巴西]保罗·柯艾略,8.6,你自己就是最大的宝藏,82856人评价,7,3,6,2,1,1
哈利·波特与凤凰社,[英] J. K. 罗琳,8.7,暴脾气的哈利,80349人评价,1,1,1,1,1,1,1,1,3,1,1,1,3,2,1
苏菲的世界,（挪威）乔斯坦·贾德,8.5,最平易近人的哲学入门,82864人评价,7,10,3
呼啸山庄,（英）勃朗特,8.4,近乎暴虐的爱与恨，中文译名后无来者,77173人评价,3,6,1,3,1,4,1,1
无声告白,[美] 伍绮诗,8.2,莉迪亚死了，可他们还不知道,79953人评价,7,6,6,1
基督山伯爵,大仲马,9.0,完美的复仇，金庸用法语写作应该就是这样,70593人评价,4,5,6,5
亲爱的安德烈,龙应台,8.7,龙应台母子对话，两代人的思想碰撞,75122人评价,2,2,2,3,2,3,2,2,2
莲花,安妮宝贝,8.0,三个生命的交逢，灵魅清冷,84490人评价,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1
房思琪的初恋乐园,林奕含,9.2,以血书写的文学,73299人评价,20
哈利·波特与死亡圣器,[英] J. K. 罗琳,9.0,,75076人评价,1,1,1,2,2,1,1,1,2,1,1,1,3,1,1
鲁滨逊漂流记,[英] 笛福,8.0,最早的荒野求生,83610人评价,1,3,2,1,1,1,1,1,1,1,3,1,1,1,1
局外人,[法] 阿尔贝·加缪,9.0,人生在世，永远也不该演戏作假,67822人评价,12,8
一个陌生女人的来信,[奥] 斯台芬·茨威格,8.7,暗恋的极致,69948人评价,1,3,4,6,5,1
天龙八部,金庸,9.1,“有情皆孽，无人不冤”,74747人评价,1,6,3,2,2,2,4
海边的卡夫卡,[日] 村上春树,8.1,背负诅咒的少年，平行世界中的奥德赛,75376人评价,3,5,2,5,2,3
少有人走的路,[美] M·斯科特·派克,8.4,成熟的心智通向更完善的自我,68361人评价,7,11,2
兄弟（上）,余华,8.3,历史苦难中的个人灾变,70913人评价,1,1,1,2,1,3,1,2,2,1,1,3,1
沉默的大多数,王小波,9.1,沉默是沉默者的通行证,64962人评价,12,8
茶花女,小仲马,8.2,妓女应当拥有爱情吗？,74801人评价,3,1,1,6,6,2,1
福尔摩斯探案全集（上中下）,[英] 阿·柯南道尔,9.2,侦探小说鼻祖,63774人评价,1,2,2,3,4,4,2,2
笑傲江湖（全四册）,金庸,9.0,武侠的壳，政治斗争的核,66141人评价,1,2,3,1,1,2,1,1,1,2,3,1,1
骆驼祥子,老舍,8.3,如骆驼喘息般深刻的绝望,73158人评价,1,1,5,2,2,2,1,3,2,1
白鹿原,陈忠实,8.7,中国乡村史诗,70986人评价,8,7,5
灿烂千阳,[美] 卡勒德·胡赛尼,8.8,唯有希望与爱可以驱散阴霾,70332人评价,2,2,4,2,1,4,5
